#Team:9154
#BoatNo:1
#Source:SailLogger iOS
#Interval:1
#Device:iPhone
timestamp,latitude,longitude,sog,cog,heel,pitch
1721921433945.0,45.3685553,-75.84492224,6.17,112.86,81.41,11.14
1721921434945.0,45.36854204,-75.84488879,5.84,115.4,82.09,11.56
1721921435945.0,45.36853124,-75.84485761,5.36,115.13,84.52,4.99
1721921436945.0,45.36852728,-75.84483071,4.41,107.47,80.8,3.41
1721921437945.0,45.36852153,-75.84480732,4.06,109.16,86.4,10.21
1721921438945.0,45.36850915,-75.84477675,5.12,116.62,87.99,6.46
1721921439945.0,45.36849654,-75.84473886,6.07,116.73,95.29,4.45
1721921440945.0,45.36847969,-75.8447035,6.48,121.93,91.88,11.45
1721921441945.0,45.36846696,-75.84466024,7.02,115.68,90.08,4.37
1721921442945.0,45.36845175,-75.84462098,6.86,115.47,91.01,3.57
1721921443945.0,45.36843793,-75.84458703,6.19,118.53,92.32,12.41
1721921444945.0,45.36842436,-75.84454946,6.34,117.78,86.05,8.19
1721921445945.0,45.3684113,-75.84452519,5.15,122.99,92.56,9.29
1721921446945.0,45.3684,-75.84448461,5.81,116.96,89.95,12.15
1721921447945.0,45.36838587,-75.84445377,5.78,118.11,86.8,15.26
1721921448945.0,45.36837454,-75.84442103,5.52,116.19,84.95,7.16
1721921449945.0,45.36836027,-75.84439483,5.1,119.28,82.92,7.74
1721921450945.0,45.36835315,-75.84436411,5.07,113.31,92.0,8.3
1721921451945.0,45.36834207,-75.84432803,5.74,112.78,90.02,12.58
1721921452945.0,45.36832678,-75.84428819,6.66,118.04,89.1,12.47
1721921453945.0,45.3683104,-75.84425057,6.73,120.76,94.4,10.78
1721921454945.0,45.36829562,-75.84421531,6.22,119.44,96.31,16.04
1721921455945.0,45.36828067,-75.84418272,5.89,119.9,87.04,8.76
1721921456945.0,45.36826882,-75.84414809,5.65,118.05,82.78,9.7
1721921457945.0,45.3682546,-75.84411986,5.38,123.89,85.37,10.97
1721921458945.0,45.36824175,-75.84408994,5.39,123.95,89.83,11.75
1721921459945.0,45.36822728,-75.84405835,5.59,124.13,91.0,13.93
1721921460945.0,45.36821233,-75.84402457,5.85,122.75,87.98,12.43
1721921461945.0,45.36820043,-75.84398768,6.0,118.78,86.11,14.99
1721921462945.0,45.36818933,-75.84395384,5.81,117.23,89.79,15.05
1721921463945.0,45.36817636,-75.84392018,5.8,117.51,87.27,16.4
1721921464945.0,45.36816486,-75.84388487,5.87,116.21,82.74,12.34
1721921465945.0,45.36815287,-75.84385046,5.84,116.76,84.87,9.4
1721921466944.0,45.36814166,-75.84381762,5.65,116.49,86.99,9.67
1721921467944.0,45.36813089,-75.8437871,5.44,115.67,79.08,3.85
1721921468944.0,45.36812258,-75.84375844,5.01,114.19,86.65,-1.32
1721921469944.0,45.36811432,-75.84373403,4.51,114.64,83.42,8.81
1721921470944.0,45.36810818,-75.84370793,4.39,111.45,81.49,11.61
1721921471944.0,45.36809787,-75.84367964,4.7,114.26,81.91,7.18
1721921472944.0,45.36808632,-75.84365114,4.88,117.07,84.75,5.05
1721921473944.0,45.36807319,-75.84362339,5.0,120.58,84.71,8.98
1721921474944.0,45.36806051,-75.84359174,5.28,119.34,81.0,12.06
1721921475944.0,45.36805089,-75.84355589,5.61,115.43,81.17,6.94
1721921476944.0,45.36804082,-75.84352478,5.43,115.3,87.84,7.95
1721921477944.0,45.36803198,-75.84349737,4.98,116.09,78.75,11.32
1721921478944.0,45.36801927,-75.84347153,4.83,119.82,75.49,12.82
1721921479944.0,45.36801155,-75.84344433,4.66,117.59,79.36,8.16
1721921480944.0,45.36800004,-75.84341839,4.66,119.83,84.61,10.33
1721921481944.0,45.36799115,-75.84338726,4.95,116.25,87.51,14.2
1721921482944.0,45.36797941,-75.84335153,5.52,115.23,86.51,16.24
1721921483944.0,45.36796116,-75.84331563,6.19,122.33,88.05,12.92
1721921484944.0,45.36794116,-75.843278,6.79,125.73,90.33,12.31
1721921485944.0,45.3679223,-75.84323988,6.97,125.52,90.51,13.36
1721921486944.0,45.36790307,-75.84320333,6.9,125.5,94.54,14.94
1721921487944.0,45.36788273,-75.84316699,6.97,126.43,102.73,10.82
1721921488944.0,45.36786557,-75.84312857,6.9,123.32,102.38,21.9
1721921489944.0,45.36784782,-75.84308866,7.05,123.02,98.37,18.19
1721921490944.0,45.36783105,-75.84304381,7.43,120.33,96.09,16.55
1721921491944.0,45.36781262,-75.84300323,7.34,121.15,100.51,22.92
1721921492944.0,45.36779612,-75.8429614,7.21,119.64,87.39,13.0
1721921493944.0,45.36778579,-75.84291775,6.95,114.09,89.97,14.32
1721921494944.0,45.36776862,-75.84288489,6.49,120.03,91.83,11.07
1721921495944.0,45.36775485,-75.8428519,6.09,120.62,92.01,10.64
1721921496944.0,45.36773798,-75.842819,6.11,123.23,94.21,9.37
1721921497944.0,45.36772515,-75.84277969,6.4,118.92,90.21,8.09
1721921498944.0,45.36770924,-75.84273962,6.74,118.58,83.59,9.88
1721921499944.0,45.36769668,-75.84269943,6.73,115.99,80.66,7.36
1721921500944.0,45.36768351,-75.84266046,6.68,116.69,86.3,8.97
1721921501944.0,45.36767005,-75.8426266,6.3,118.5,86.58,7.62
